source,target,weight
1009219,1009365,0
1009219,1009381,28
1009219,1009267,8
1009219,1011023,0
1009219,1016181,0
1009219,1009608,1
1009219,1009480,1
1009219,1009705,94
1009219,1010738,11
1009219,1009477,2
1009219,1009379,0
1009219,1009312,0
1009219,1009722,0
1009219,1009327,18
1009219,1009577,1
1009219,1009297,1
1009219,1009382,14
1009219,1010373,0
1009219,1009325,0
1009219,1009638,108
1009219,1010354,13
1009719,1009610,32
1009719,1009726,5
1009719,1009368,122
1009719,1009220,111
1009719,1009718,33
1009719,1009165,134
1009719,1009664,96
1009719,1009351,15
1009719,1009299,5
1009719,1009262,9
1009719,1009356,17
1009719,1009662,16
1009719,1009257,1
1009719,1009268,1
1009719,1009282,7
1009719,1009629,5
1009719,1009366,11
1009719,1009515,1
1009719,1009175,34
1009719,1009187,21
1009719,1009243,4
1009719,1010791,9
1009719,1009459,13
1009719,1009546,16
1009719,1009592,5
1009719,1009472,2
1009719,1009338,22
1009719,1009362,2
1009719,1009697,85
1009719,1009159,2
1009719,1009189,30
1009719,1009313,6
1009719,1010338,50
1009719,1009562,110
1009719,1009471,9
1009719,1009214,3
1009719,1009583,29
1009719,1009724,1
1009719,1009417,5
1009719,1009512,2
1009719,1009281,10
1009719,1009707,83
1009719,1010852,0
1009719,1009367,5
1009719,1009407,2
1009719,1009708,0
1009719,1011336,0
1009719,1009504,3
1009719,1009310,0
1009719,1010360,0
1009719,1009318,2
1009719,1009215,8
1009719,1009524,29
1009719,1010370,2
1009719,1010892,0
1009719,1009337,7
1009719,1009182,3
1009719,1011299,1
1009719,1011010,0
1009719,1009466,3
1009719,1009508,1
1009719,1011490,40
1009719,1009343,21
1009719,1009219,1
1009719,1009554,0
1009719,1009452,3
1009719,1011109,0
1009719,1009277,0
1009719,1009372,3
1009719,1009499,1
1009719,1009609,3
1009719,1010771,0
1009719,1009652,1
1009719,1009389,0
1009719,1009224,4
1009719,1010894,0
1009719,1009288,0
1009719,1009365,1
1009719,1009381,0
1009719,1009267,0
1009719,1011023,0
1009719,1016181,5
1009719,1009608,16
1009719,1009480,0
1009719,1009705,0
1009719,1010738,0
1009719,1009477,8
1009719,1009379,0
1009719,1009312,0
1009719,1009722,0
1009719,1009327,1
1009719,1009577,0
1009719,1009297,6
1009719,1009382,4
1009719,1010373,0
1009719,1009325,0
1009719,1009638,0
1009719,1010354,2
1009554,1009610,6
1009554,1009726,116
1009554,1009368,20
1009554,1009220,7
1009554,1009718,108
1009554,1009165,14
1009554,1009664,4
1009554,1009351,7
1009554,1009299,0
1009554,1009262,2
1009554,1009356,0
1009554,1009662,0
1009554,1009257,33
1009554,1009268,22
1009554,1009282,2
1009554,1009629,28
1009554,1009366,3
1009554,1009515,1
1009554,1009175,39
1009554,1009187,0
1009554,1009243,27
1009554,1010791,0
1009554,1009459,2
1009554,1009546,43
1009554,1009592,1
1009554,1009472,21
1009554,1009338,0
1009554,1009362,33
1009554,1009697,0
1009554,1009159,31
1009554,1009189,1
1009554,1009313,42
1009554,1010338,0
1009554,1009562,4
1009554,1009471,15
1009554,1009214,17
1009554,1009583,0
1009554,1009724,9
1009554,1009417,23
1009554,1009512,32
1009554,1009281,2
1009554,1009707,0
1009554,1010852,0
1009554,1009367,11
1009554,1009407,2
1009554,1009708,0
1009554,1011336,0
1009554,1009504,10
1009554,1009310,14
1009554,1010360,0
1009554,1009318,7
1009554,1009215,0
1009554,1009524,10
1009554,1010370,0
1009554,1010892,0
1009554,1009337,17
1009554,1009182,23
1009554,1011299,0
1009554,1011010,0
1009554,1009466,0
1009554,1009508,12
1009554,1011490,0
1009554,1009343,2
1009554,1009219,10
1009554,1009719,0
1009554,1009452,0
1009554,1011109,0
1009554,1009277,39
1009554,1009372,0
1009554,1009499,19
1009554,1009609,0
1009554,1010771,0
1009554,1009652,0
1009554,1009389,0
1009554,1009224,0
1009554,1010894,0
1009554,1009288,0
1009554,1009365,0
1009554,1009381,28
1009554,1009267,5
1009554,1011023,0
1009554,1016181,0
1009554,1009608,0
1009554,1009480,0
1009554,1009705,29
1009554,1010738,4
1009554,1009477,0
1009554,1009379,0
1009554,1009312,0
1009554,1009722,4
1009554,1009327,10
1009554,1009577,1
1009554,1009297,0
1009554,1009382,14
1009554,1010373,0
1009554,1009325,0
1009554,1009638,3
1009554,1010354,1
1009452,1009610,53
1009452,1009726,2
1009452,1009368,26
1009452,1009220,44
1009452,1009718,27
1009452,1009165,14
1009452,1009664,16
1009452,1009351,8
1009452,1009299,3
1009452,1009262,37
1009452,1009356,4
1009452,1009662,10
1009452,1009257,2
1009452,1009268,4
1009452,1009282,32
1009452,1009629,3
1009452,1009366,4
1009452,1009515,53
1009452,1009175,12
1009452,1009187,5
1009452,1009243,1
1009452,1010791,2
1009452,1009459,2
1009452,1009546,0
1009452,1009592,2
1009452,1009472,1
1009452,1009338,10
1009452,1009362,0
1009452,1009697,2
1009452,1009159,0
1009452,1009189,39
1009452,1009313,0
1009452,1010338,2
1009452,1009562,3
1009452,1009471,4
1009452,1009214,0
1009452,1009583,4
1009452,1009724,0
1009452,1009417,0
1009452,1009512,0
1009452,1009281,2
1009452,1009707,3
1009452,1010852,0
1009452,1009367,17
1009452,1009407,1
1009452,1009708,3
1009452,1011336,0
1009452,1009504,0
1009452,1009310,0
1009452,1010360,2
1009452,1009318,12
1009452,1009215,15
1009452,1009524,3
1009452,1010370,2
1009452,1010892,0
1009452,1009337,0
1009452,1009182,0
1009452,1011299,2
1009452,1011010,0
1009452,1009466,4
1009452,1009508,0
1009452,1011490,1
1009452,1009343,3
1009452,1009219,0
1009452,1009719,3
1009452,1009554,0
1009452,1011109,0
1009452,1009277,0
1009452,1009372,0
1009452,1009499,0
1009452,1009609,0
1009452,1010771,0
1009452,1009652,4
1009452,1009389,10
1009452,1009224,3
1009452,1010894,0
1009452,1009288,8
1009452,1009365,0
1009452,1009381,0
1009452,1009267,1
1009452,1011023,1
1009452,1016181,0
1009452,1009608,4
1009452,1009480,0
1009452,1009705,0
1009452,1010738,0
1009452,1009477,5
1009452,1009379,1
1009452,1009312,0
1009452,1009722,0
1009452,1009327,1
1009452,1009577,7
1009452,1009297,5
1009452,1009382,0
1009452,1010373,1
1009452,1009325,8
1009452,1009638,0
1009452,1010354,2
1011109,1009610,0
1011109,1009726,1
1011109,1009368,0
1011109,1009220,1
1011109,1009718,16
1011109,1009165,0
1011109,1009664,0
1011109,1009351,0
1011109,1009299,0
1011109,1009262,0
1011109,1009356,0
1011109,1009662,0
1011109,1009257,11
1011109,1009268,0
1011109,1009282,0
1011109,1009629,16
1011109,1009366,0
1011109,1009515,0
1011109,1009175,0
1011109,1009187,0
1011109,1009243,2
1011109,1010791,0
1011109,1009459,0
1011109,1009546,4
1011109,1009592,2
1011109,1009472,5
1011109,1009338,0
1011109,1009362,0
1011109,1009697,0
1011109,1009159,0
1011109,1009189,1
1011109,1009313,1
1011109,1010338,0
1011109,1009562,0
1011109,1009471,1
1011109,1009214,0
1011109,1009583,0
1011109,1009724,0
1011109,1009417,0
1011109,1009512,13
1011109,1009281,0
1011109,1009707,0
1011109,1010852,0
1011109,1009367,0
1011109,1009407,0
1011109,1009708,0
1011109,1011336,0
1011109,1009504,7
1011109,1009310,9
1011109,1010360,0
1011109,1009318,0
1011109,1009215,0
1011109,1009524,0
1011109,1010370,0
1011109,1010892,0
1011109,1009337,0
1011109,1009182,0
1011109,1011299,0
1011109,1011010,21
1011109,1009466,0
1011109,1009508,3
1011109,1011490,0
1011109,1009343,0
1011109,1009219,8
1011109,1009719,0
1011109,1009554,0
1011109,1009452,0
1011109,1009277,0
1011109,1009372,1
1011109,1009499,0
1011109,1009609,0
1011109,1010771,0
1011109,1009652,0
1011109,1009389,0
1011109,1009224,0
1011109,1010894,0
1011109,1009288,0
1011109,1009365,0
1011109,1009381,2
1011109,1009267,0
1011109,1011023,0
1011109,1016181,0
1011109,1009608,1
1011109,1009480,0
1011109,1009705,0
1011109,1010738,0
1011109,1009477,0
1011109,1009379,0
1011109,1009312,0
1011109,1009722,0
1011109,1009327,6
1011109,1009577,0
1011109,1009297,0
1011109,1009382,0
1011109,1010373,0
1011109,1009325,0
1011109,1009638,5
1011109,1010354,0
1009277,1009610,13
1009277,1009726,98
1009277,1009368,6
1009277,1009220,7
1009277,1009718,30
1009277,1009165,7
1009277,1009664,4
1009277,1009351,5
1009277,1009299,1
1009277,1009262,2
1009277,1009356,1
1009277,1009662,3
1009277,1009257,26
1009277,1009268,41
1009277,1009282,0
1009277,1009629,32
1009277,1009366,1
1009277,1009515,0
1009277,1009175,15
1009277,1009187,2
1009277,1009243,47
1009277,1010791,3
1009277,1009459,3
1009277,1009546,14
1009277,1009592,1
1009277,1009472,5
1009277,1009338,3
1009277,1009362,9
1009277,1009697,3
1009277,1009159,17
1009277,1009189,9
1009277,1009313,7
1009277,1010338,1
1009277,1009562,4
1009277,1009471,4
1009277,1009214,92
1009277,1009583,0
1009277,1009724,116
1009277,1009417,7
1009277,1009512,33
1009277,1009281,3
1009277,1009707,0
1009277,1010852,0
1009277,1009367,0
1009277,1009407,0
1009277,1009708,0
1009277,1011336,3
1009277,1009504,10
1009277,1009310,7
1009277,1010360,0
1009277,1009318,1
1009277,1009215,0
1009277,1009524,5
1009277,1010370,0
1009277,1010892,0
1009277,1009337,10
1009277,1009182,13
1009277,1011299,0
1009277,1011010,0
1009277,1009466,2
1009277,1009508,5
1009277,1011490,1
1009277,1009343,0
1009277,1009219,56
1009277,1009719,0
1009277,1009554,39
1009277,1009452,0
1009277,1011109,0
1009277,1009372,0
1009277,1009499,4
1009277,1009609,0
1009277,1010771,0
1009277,1009652,0
1009277,1009389,0
1009277,1009224,0
1009277,1010894,0
1009277,1009288,2
1009277,1009365,2
1009277,1009381,16
1009277,1009267,3
1009277,1011023,0
1009277,1016181,0
1009277,1009608,0
1009277,1009480,0
1009277,1009705,122
1009277,1010738,1
1009277,1009477,2
1009277,1009379,1
1009277,1009312,2
1009277,1009722,11
1009277,1009327,3
1009277,1009577,2
1009277,1009297,0
1009277,1009382,6
1009277,1010373,0
1009277,1009325,1
1009277,1009638,41
1009277,1010354,4
1009372,1009610,255
1009372,1009726,1
1009372,1009368,18
1009372,1009220,17
1009372,1009718,21
1009372,1009165,31
1009372,1009664,11
1009372,1009351,1
1009372,1009299,23
1009372,1009262,19
1009372,1009356,10
1009372,1009662,11
1009372,1009257,0
1009372,1009268,0
1009372,1009282,4
1009372,1009629,0
1009372,1009366,8
1009372,1009515,3
1009372,1009175,1
1009372,1009187,4
1009372,1009243,0
1009372,1010791,0
1009372,1009459,11
1009372,1009546,0
1009372,1009592,1
1009372,1009472,0
1009372,1009338,11
1009372,1009362,2
1009372,1009697,0
1009372,1009159,1
1009372,1009189,4
1009372,1009313,2
1009372,1010338,8
1009372,1009562,0
1009372,1009471,3
1009372,1009214,0
1009372,1009583,2
1009372,1009724,0
1009372,1009417,2
1009372,1009512,0
1009372,1009281,4
1009372,1009707,2
1009372,1010852,0
1009372,1009367,7
1009372,1009407,0
1009372,1009708,99
1009372,1011336,0
1009372,1009504,0
1009372,1009310,0
1009372,1010360,0
1009372,1009318,2
1009372,1009215,15
1009372,1009524,1
1009372,1010370,0
1009372,1010892,0
1009372,1009337,0
1009372,1009182,0
1009372,1011299,0
1009372,1011010,4
1009372,1009466,4
1009372,1009508,0
1009372,1011490,1
1009372,1009343,0
1009372,1009219,0
1009372,1009719,3
1009372,1009554,0
1009372,1009452,0
1009372,1011109,1
1009372,1009277,0
1009372,1009499,0
1009372,1009609,2
1009372,1010771,0
1009372,1009652,0
1009372,1009389,14
1009372,1009224,0
1009372,1010894,0
1009372,1009288,2
1009372,1009365,1
1009372,1009381,0
1009372,1009267,0
1009372,1011023,0
1009372,1016181,4
1009372,1009608,15
1009372,1009480,0
1009372,1009705,0
1009372,1010738,2
1009372,1009477,2
1009372,1009379,0
1009372,1009312,0
1009372,1009722,0
1009372,1009327,1
1009372,1009577,3
1009372,1009297,0
1009372,1009382,0
1009372,1010373,1
1009372,1009325,15
1009372,1009638,0
1009372,1010354,0
1009499,1009610,3
1009499,1009726,209
1009499,1009368,3
1009499,1009220,5
1009499,1009718,84
1009499,1009165,1
1009499,1009664,5
1009499,1009351,8
1009499,1009299,1
1009499,1009262,0
1009499,1009356,2
1009499,1009662,2
1009499,1009257,65
1009499,1009268,1
1009499,1009282,1
1009499,1009629,64
1009499,1009366,1
1009499,1009515,0
1009499,1009175,50
1009499,1009187,2
1009499,1009243,56
1009499,1010791,3
1009499,1009459,3
1009499,1009546,53
1009499,1009592,1
1009499,1009472,65
1009499,1009338,0
1009499,1009362,79
1009499,1009697,4
1009499,1009159,42
1009499,1009189,0
1009499,1009313,43
1009499,1010338,0
1009499,1009562,7
1009499,1009471,2
1009499,1009214,8
1009499,1009583,1
1009499,1009724,1
1009499,1009417,31
1009499,1009512,25
1009499,1009281,0
1009499,1009707,2
1009499,1010852,0
1009499,1009367,0
1009499,1009407,1
1009499,1009708,0
1009499,1011336,0
1009499,1009504,25
1009499,1009310,8
1009499,1010360,0
1009499,1009318,0
1009499,1009215,0
1009499,1009524,37
1009499,1010370,0
1009499,1010892,0
1009499,1009337,148
1009499,1009182,20
1009499,1011299,0
1009499,1011010,0
1009499,1009466,0
1009499,1009508,6
1009499,1011490,2
1009499,1009343,1
1009499,1009219,16
1009499,1009719,1
1009499,1009554,19
1009499,1009452,0
1009499,1011109,0
1009499,1009277,4
1009499,1009372,0
1009499,1009609,0
1009499,1010771,0
1009499,1009652,0
1009499,1009389,0
1009499,1009224,1
1009499,1010894,0
1009499,1009288,0
1009499,1009365,0
1009499,1009381,21
1009499,1009267,6
1009499,1011023,0
1009499,1016181,0
1009499,1009608,0
1009499,1009480,1
1009499,1009705,12
1009499,1010738,26
1009499,1009477,3
1009499,1009379,2
1009499,1009312,1
1009499,1009722,0
1009499,1009327,6
1009499,1009577,0
1009499,1009297,0
1009499,1009382,20
1009499,1010373,0
1009499,1009325,0
1009499,1009638,8
1009499,1010354,1
1009609,1009610,29
1009609,1009726,1
1009609,1009368,9
1009609,1009220,14
1009609,1009718,9
1009609,1009165,1
1009609,1009664,6
1009609,1009351,4
1009609,1009299,0
1009609,1009262,8
1009609,1009356,11
1009609,1009662,18
1009609,1009257,3
1009609,1009268,0
1009609,1009282,1
1009609,1009629,4
1009609,1009366,12
1009609,1009515,5
1009609,1009175,2
1009609,1009187,0
1009609,1009243,1
1009609,1010791,0
1009609,1009459,14
1009609,1009546,0
1009609,1009592,5
1009609,1009472,0
1009609,1009338,4
1009609,1009362,0
1009609,1009697,0
1009609,1009159,2
1009609,1009189,1
1009609,1009313,0
1009609,1010338,1
1009609,1009562,4
1009609,1009471,0
1009609,1009214,1
1009609,1009583,4
1009609,1009724,1
1009609,1009417,0
1009609,1009512,0
1009609,1009281,1
1009609,1009707,0
1009609,1010852,0
1009609,1009367,0
1009609,1009407,2
1009609,1009708,1
1009609,1011336,0
1009609,1009504,0
1009609,1009310,0
1009609,1010360,0
1009609,1009318,1
1009609,1009215,0
1009609,1009524,0
1009609,1010370,0
1009609,1010892,0
1009609,1009337,1
1009609,1009182,0
1009609,1011299,0
1009609,1011010,0
1009609,1009466,0
1009609,1009508,0
1009609,1011490,0
1009609,1009343,0
1009609,1009219,0
1009609,1009719,3
1009609,1009554,0
1009609,1009452,0
1009609,1011109,0
1009609,1009277,0
1009609,1009372,2
1009609,1009499,0
1009609,1010771,0
1009609,1009652,2
1009609,1009389,5
1009609,1009224,1
1009609,1010894,0
1009609,1009288,0
1009609,1009365,0
1009609,1009381,0
1009609,1009267,1
1009609,1011023,0
1009609,1016181,0
1009609,1009608,0
1009609,1009480,0
1009609,1009705,0
1009609,1010738,0
1009609,1009477,6
1009609,1009379,0
1009609,1009312,5
1009609,1009722,3
1009609,1009327,2
1009609,1009577,0
1009609,1009297,0
1009609,1009382,0
1009609,1010373,0
1009609,1009325,0
1009609,1009638,0
1009609,1010354,1
1010771,1009610,2
1010771,1009726,6
1010771,1009368,3
1010771,1009220,5
1010771,1009718,5
1010771,1009165,1
1010771,1009664,1
1010771,1009351,0
1010771,1009299,0
1010771,1009262,0
1010771,1009356,0
1010771,1009662,1
1010771,1009257,7
1010771,1009268,0
1010771,1009282,0
1010771,1009629,4
1010771,1009366,1
1010771,1009515,0
1010771,1009175,2
1010771,1009187,1
1010771,1009243,32
1010771,1010791,0
1010771,1009459,0
1010771,1009546,1
1010771,1009592,0
1010771,1009472,48
1010771,1009338,0
1010771,1009362,1
1010771,1009697,0
1010771,1009159,4
1010771,1009189,0
1010771,1009313,1
1010771,1010338,1
1010771,1009562,0
1010771,1009471,0
1010771,1009214,2
1010771,1009583,1
1010771,1009724,1
1010771,1009417,0
1010771,1009512,7
1010771,1009281,0
1010771,1009707,0
1010771,1010852,0
1010771,1009367,0
1010771,1009407,0
1010771,1009708,0
1010771,1011336,0
1010771,1009504,9
1010771,1009310,0
1010771,1010360,0
1010771,1009318,0
1010771,1009215,0
1010771,1009524,0
1010771,1010370,0
1010771,1010892,0
1010771,1009337,0
1010771,1009182,0
1010771,1011299,0
1010771,1011010,0
1010771,1009466,0
1010771,1009508,47
1010771,1011490,0
1010771,1009343,0
1010771,1009219,1
1010771,1009719,0
1010771,1009554,0
1010771,1009452,0
1010771,1011109,0
1010771,1009277,0
1010771,1009372,0
1010771,1009499,0
1010771,1009609,0
1010771,1009652,0
1010771,1009389,0
1010771,1009224,2
1010771,1010894,0
1010771,1009288,0
1010771,1009365,0
1010771,1009381,1
1010771,1009267,4
1010771,1011023,0
1010771,1016181,0
1010771,1009608,0
1010771,1009480,0
1010771,1009705,1
1010771,1010738,0
1010771,1009477,0
1010771,1009379,0
1010771,1009312,0
1010771,1009722,0
1010771,1009327,7
1010771,1009577,0
1010771,1009297,0
1010771,1009382,14
1010771,1010373,0
1010771,1009325,0
1010771,1009638,0
1010771,1010354,1
1009652,1009610,25
1009652,1009726,11
1009652,1009368,16
1009652,1009220,23
1009652,1009718,15
1009652,1009165,60
1009652,1009664,37
1009652,1009351,26
1009652,1009299,11
1009652,1009262,8
1009652,1009356,7
1009652,1009662,16
1009652,1009257,4
1009652,1009268,5
1009652,1009282,18
1009652,1009629,2
1009652,1009366,10
1009652,1009515,4
1009652,1009175,6
1009652,1009187,7
1009652,1009243,3
1009652,1010791,1
1009652,1009459,7
1009652,1009546,0
1009652,1009592,47
1009652,1009472,2
1009652,1009338,7
1009652,1009362,0
1009652,1009697,19
1009652,1009159,3
1009652,1009189,2
1009652,1009313,0
1009652,1010338,8
1009652,1009562,8
1009652,1009471,0
1009652,1009214,1
1009652,1009583,6
1009652,1009724,0
1009652,1009417,2
